state,year,government,gdp_pc,v2x_polyarchy,wdi_primhc,v2x_execonst,v2x_corruption,v2x_judindep,gdp_growth_rate,v2x_polyarchy_growth_rate,v2x_corruption_growth_rate,v2x_execonst_growth_rate,v2x_judindep_growth_rate,wdi_primhc_growth_rate,gdp_tot_growth,v2x_polyarchy_tot_growth,v2x_corruption_tot_growth,v2x_execonst_tot_growth,v2x_judindep_tot_growth,wdi_primhc_tot_growth,wp_accidents,riots,worker_strikes
Qohor,302,oligarchy,18839.160126301143,0.489693617502768,92.07514279222328,0.36256489709544826,0.19266460397446983,0.7225719437473052,-0.01989037550985813,-0.09930291297100484,-0.04302798981778323,-0.04013563056476414,-0.08674762143567205,-0.01401180527918041,1.1401141363855198,1.53029255469615,1.649209250389831,1.740422589588588,1.6435211826385918,1.178715985228326,25,15,14
Qohor,303,oligarchy,19131.134605314972,0.4523860028272586,88.92641583553028,0.3293412702409454,0.18678449255815036,0.6700751645773844,0.01549827471375465,-0.0761856257505715,-0.03051993617415428,-0.0916349793393165,-0.07265266749449074,-0.03419736164622009,1.1577839384762578,1.4137062588351832,1.5988754893301087,1.5809390015499576,1.524114984636198,1.1384070084032925,30,0,12
Qohor,304,oligarchy,18867.868734009506,0.42939461452624905,89.09710169582944,0.30829004191894094,0.1682313928743784,0.6127884981339187,-0.01376112168654799,-0.05082250148616731,-0.09932890803553164,-0.06391919332370162,-0.08549289612844586,0.00191940559726208,1.1418515328121552,1.3418581703945285,1.4400609328901728,1.479886655876906,1.3938139805668874,1.140592073187184,28,5,14
Qohor,305,oligarchy,18055.594077325353,0.4101701660422946,88.16429715175768,0.2817482888723372,0.15674041674073816,0.5877228964686687,-0.04305068410933018,-0.0447710516937077,-0.06830458891950547,-0.08609344914741815,-0.04090416471846402,-0.01046952736191451,1.0926940431733048,1.2817817688821709,1.34169816285007,1.352478109325225,1.3368011839188816,1.128650613268168,26,16,14
Qohor,306,oligarchy,17597.882032215624,0.3849745418212474,84.33299546256772,0.2547661790448416,0.14688629514355195,0.5345904589513659,-0.0253501514904201,-0.06142724729143083,-0.06286905319057405,-0.09576672119461,-0.0904038924407214,-0.0434563855547458,1.0649940836461818,1.2030454431913982,1.2573468696841534,1.222955715307663,1.21594915347325,1.079603537061386,22,1,0
Qohor,307,oligarchy,17575.18547915389,0.36559982765591337,80.489513217437,0.24716047523825505,0.13441760656651083,0.5018331663246447,-0.00128973208367824,-0.05032726079411805,-0.0848866707738489,-0.02985366360284387,-0.06127549057081342,-0.04557507087290287,1.0636205266075758,1.1424994614247292,1.150614879908745,1.1864460067816924,1.1414412725850114,1.0304005293451768,17,5,7
Qohor,308,oligarchy,16745.56154411954,0.33172105353807957,79.70536527324015,0.22458075059912908,0.1248920791408492,0.4743761447561874,-0.04720427764579654,-0.09266627485863864,-0.07086517658643425,-0.09135653513111176,-0.05471344544552267,-0.0097422373779118,1.0134130879598235,1.0366282923064989,1.069076353261033,1.0780564104819734,1.0789890877881634,1.02036212279397,33,28,2
Qohor,309,oligarchy,16523.924688826806,0.32,78.11478248035098,0.20832003633160937,0.11682241287994768,0.43964869536226586,-0.01323555825278163,-0.03533406581543386,-0.06461311491020025,-0.07240475519001484,-0.07320656777918338,-0.01995578073617071,1,1,1,1,1,1,27,19,0
Tyrosh,300,oligarchy,15876.978729562728,0.6348379676186376,104.8481666859174,0.499193482577611,0.7771820264573869,1.0574128055863106,0.00918777177110314,-0.08736020980589092,-0.07217478065984323,-0.08928681450570003,-0.05214690576540306,-0.01582808951847255,1.1617960690646951,1.670626230575362,1.6547866155999902,1.6722575651013132,1.7191616931560918,1.1993580580563266,54,0,45
Tyrosh,301,oligarchy,15152.918971393105,0.5773094074187778,104.11666872236304,0.4691240239446047,0.7569470435417939,1.027617318776929,-0.04560437917709351,-0.09061928103584796,-0.02603634956385939,-0.06023608016222715,-0.02817772458586841,-0.00697673585219308,1.108813080604612,1.519235282680994,1.6117020128226331,1.5715273243579797,1.670719628447764,1.1909904536930684,68,36,4
Tyrosh,302,oligarchy,14471.28507777424,0.536866580308433,100.61322717973542,0.4295578501671508,0.6914373380842966,0.9278202212045442,-0.04498366914689541,-0.07005398940434679,-0.08654463481483982,-0.08434054057765752,-0.09711504053976389,-0.03364918975625188,1.0589345998409443,1.41280679028535,1.472217850692556,1.438983860289068,1.5084676240004804,1.1509145899188655,58,1,22
Tyrosh,303,oligarchy,14005.971413789905,0.5230232914588353,98.05473201254732,0.4196370627270672,0.6581950587445754,0.849386902881654,-0.03215427389368415,-0.02578534287167712,-0.04807706715958192,-0.02309534661332145,-0.08453503871802241,-0.0254290140462108,1.0248853266821598,1.3763770827864086,1.4014379342112748,1.4057500292647165,1.3809492550007163,1.12164796664583,53,2,0
Tyrosh,304,oligarchy,13474.54472880188,0.5021064648509764,95.15318108475788,0.38226990134330846,0.6213977264212011,0.7857363708091029,-0.03794286517426372,-0.03999215130461379,-0.05590642444742843,-0.08904638008121402,-0.07493703029397875,-0.02959113617707044,0.9859982409127772,1.3213328022394115,1.323088550224532,1.2805730778596327,1.2774650188442809,1.088457128922079,46,14,13
Tyrosh,305,oligarchy,13785.492656384477,0.47878328176049767,91.78755197888944,0.36653420751041704,0.5908308079248902,0.7623146021920458,0.02307669267058372,-0.04645067276200279,-0.04919058631313964,-0.04116383156925439,-0.02980868582287803,-0.03537064202688635,1.0087518192920577,1.2599560046328886,1.2580050486947851,1.2278597833704972,1.2393854654478345,1.049957701453364,46,0,0
Tyrosh,306,oligarchy,13954.13539984317,0.4412395638326073,90.87655552770455,0.3576170815921595,0.5626132312511973,0.6994992553472519,0.01223334904760121,-0.07841484729759396,-0.04775914914254099,-0.02432822294766082,-0.08240081806667149,-0.00992505444958806,1.02109223239986,1.161156746927914,1.1979237979521014,1.1979881368121934,1.1372590891949903,1.0395368140966748,54,3,19
Tyrosh,307,oligarchy,13735.985410939356,0.4149295791110309,90.0713066055056,0.3442089994658517,0.544472594187182,0.6676531409675752,-0.01563335761427879,-0.05962743796827272,-0.0322435308243148,-0.03749284588592126,-0.04552701684273779,-0.00886090936791152,1.005129132373591,1.091919945029029,1.1592985050476523,1.1530721522255318,1.0854830754866536,1.0303255726023568,43,22,0
Tyrosh,308,oligarchy,14092.285213874427,0.4012243978255035,88.66058852579442,0.3270481855165256,0.5036103835147414,0.6367619649027678,0.02593915123492479,-0.03303013806557282,-0.0750491596981883,-0.04985579684423282,-0.0462683003633283,-0.01566223620902747,1.031201328948858,1.0558536784881671,1.0722941264044603,1.0955848212574335,1.0352596185107277,1.014188370112057,43,22,0
Tyrosh,309,oligarchy,13665.891245736871,0.38,87.4202378360919,0.2985147102906767,0.4696569449684589,0.6150746667959304,-0.03025726215913892,-0.05289907079562545,-0.06742005259962752,-0.08724547785148025,-0.03405872100125998,-0.01398987656552344,1,1,1,1,1,1,42,17,13
Dothraki Sea,300,tribal,2290.8738073363083,0.19166009200669323,70.82897530934248,0.0065111636473382,0.6902315404156174,0.5448611094965258,0.01934746511280535,-0.09373825143580324,-0.02235661903396249,-0.08645531892986037,-0.08143733715033159,-0.04176084262924269,1.3365379240785136,2.129556577852147,1.217725019159386,1.9570146489181284,1.9406941194993177,1.4078830442059558,53,0,7
Dothraki Sea,301,tribal,2077.5706477373856,0.17870795433364664,68.15710467754978,0.00603642645383774,0.7043747331599202,0.5058170012731728,-0.09310995608568191,-0.06757868859102018,0.02049050487577915,-0.07291126735764555,-0.07165882743848488,-0.03772284746635705,1.2120929366607147,1.9856439370405183,1.2426768196018296,1.81432623062803,1.8016262544792336,1.354773686878904,50,2,17
Dothraki Sea,302,tribal,1944.8154559345155,0.16099343026309848,66.67058389963692,0.00554656786841971,0.6876784490995259,0.4797118121877936,-0.06389924306422473,-0.09912554892478512,-0.02370369531214237,-0.08115042718802579,-0.05160994790541008,-0.02181021017464808,1.1346411154846017,1.7888158918122057,1.213220786898526,1.6670928819541249,1.7086444173405413,1.3252257880289922,57,18,5
Dothraki Sea,303,tribal,1823.6198829413877,0.14818157429809947,64.06744591629396,0.00509177899629106,0.6610295359686529,0.4512324733013808,-0.06231726132333279,-0.07957999245100655,-0.03875199690461159,-0.08199464658461511,-0.05936759980232455,-0.03904477553791366,1.06393338858275,1.6464619366455495,1.1662060587200236,1.530400190274569,1.607206299367392,1.2734826445983456,61,3,13
Dothraki Sea,304,tribal,1827.34766074682,0.13495603033473152,62.43217787725284,0.00475899146367604,0.635746446340629,0.4275859841759003,0.00204416383057833,-0.08925228407117539,-0.03824804831296206,-0.06535781165235677,-0.05240422736527398,-0.02552416466199792,1.0661082427338355,1.4995114481636838,1.1216009530432312,1.4303765828858728,1.5229818950324423,1.240978063883421,55,19,24
Dothraki Sea,305,tribal,1754.3813172421148,0.12625560725710447,59.58255396390351,0.00437467568389424,0.6362755491430512,0.38835750275884073,-0.03993019230663777,-0.06446857584686949,8.322544395923601e-4,-0.08075571950804442,-0.0917440769081004,-0.04564351285248995,1.0235383355817818,1.4028400806344945,1.1225344104158526,1.314865492767466,1.3832573269249415,1.1843354656749,53,1,0
Dothraki Sea,306,tribal,1585.5936818852483,0.11544623120662112,57.64264070483552,0.00407933482037118,0.6515791737190768,0.3650028313244165,-0.09620920702815056,-0.08561501770350151,0.02405188223347068,-0.06751148767676204,-0.06013704194850288,-0.03255841064220294,0.9250645239525456,1.2827359022957905,1.1495334758581932,1.2260969672558957,1.3000723230300826,1.1457753852453318,46,41,8
Dothraki Sea,307,tribal,1562.7348901281894,0.10783935866291704,55.24675758393483,0.00373541181236168,0.6224825835326274,0.333314191781195,-0.01441655073314905,-0.06589104264555498,-0.04465549446642399,-0.08430860009137542,-0.08681751708127558,-0.04156442334363237,0.9117282843115472,1.1982150962546338,1.0982004900880384,1.12272644837027,1.1872032719185246,1.0981518920762812,43,10,6
Dothraki Sea,308,tribal,1646.9245533193891,0.0984984486767364,52.945711756695374,0.00353198768313833,0.5942976826796669,0.3043566007843186,0.05387328568845986,-0.08661874571582302,-0.04527821596711874,-0.05445828718272969,-0.08687776191625744,-0.04165033257822506,0.9608460826425124,1.0944272075192931,1.0484759311226364,1.0615846890172758,1.0840617087145852,1.0524135005498971,36,52,2
Dothraki Sea,309,tribal,1714.0357681326318,0.09,50.30884887834552,0.00332708988710825,0.5668205297219685,0.28075578939616475,0.04074941664934159,-0.08628002563398332,-0.04623466279357672,-0.05801203583134338,-0.07754328747047112,-0.04980314346263186,1,1,1,1,1,1,43,2,9
Astapor,300,oligarchy,12375.315457363246,0.2101377234670679,61.44975301638619,0.02181437519261813,0.7470766686545731,0.8138741037496704,0.01126189712435007,-0.07652882926631718,-0.0994141886360012,-0.0534119464806281,-0.0701002312474884,-0.02900319778127595,0.996193150777256,2.101377234670679,2.0043347893187224,2.147699331979255,2.1039496384022756,1.3417554595899477,73,10,2
Astapor,301,oligarchy,12563.36808686818,0.19150442929806677,58.8518767048701,0.02014762757155464,0.7057723006445867,0.7517119539453798,0.01519578471779822,-0.08867181894602255,-0.05528799083549529,-0.0764059298671782,-0.07637809031875804,-0.04227643210906536,1.0113310874338122,1.9150442929806677,1.8935191458556049,1.9836023674442629,1.9432539828942683,1.2850308259956251,61,36,8
Astapor,302,oligarchy,12899.749245170522,0.17600615705060962,56.97121520904104,0.01826881667681719,0.6609100038795331,0.7064039739064443,0.02677475944161414,-0.08092905372614041,-0.06356483064591884,-0.09325221483595668,-0.06027306044707074,-0.03195584577973932,1.0384092340156783,1.7600615705060962,1.7731579220244884,1.7986270533262383,1.826128118119271,1.243966579097898,51,19,0
Astapor,303,oligarchy,12553.31530469208,0.1635773689436603,55.37176022232994,0.01662183778027013,0.6068138020155224,0.6496515400668026,-0.0268558662571013,-0.07061564387986437,-0.08185108645120635,-0.0901524672168307,-0.08033991304691881,-0.0280747914686799,1.0105218545068142,1.6357736894366028,1.6280230196572207,1.6364763868659398,1.6794171438970351,1.2090424767957175,59,6,15
Astapor,304,oligarchy,12866.54528243777,0.14952741811705242,53.52400206053802,0.01541598118257883,0.5643586662583174,0.5999725388100975,0.02495197245851159,-0.08589177657850088,-0.06996402457589283,-0.07254652666160837,-0.07647022779565305,-0.03337004556786269,1.0357363679891924,1.495274181170524,1.5141199770998035,1.5177557090350773,1.550991732339304,1.1686966742515628,59,6,7
Astapor,305,oligarchy,12792.223006602302,0.14001485025793547,51.861917681257246,0.01426584351343783,0.5139504324522202,0.5468295451514047,-0.0057763971760869,-0.06361754906829446,-0.08931949984980747,-0.07460684179095552,-0.08857571008848027,-0.03105306620011106,1.0297535433579692,1.4001485025793547,1.3788795380326473,1.404520748973778,1.413611538305988,1.1324050590581791,34,2,4
Astapor,306,oligarchy,12791.7978626644,0.1269679055759901,50.5547134010056,0.01294234856584493,0.4803895694107097,0.5076203978914496,-3.323456272483205e-5,-0.09318257783306765,-0.06529980504419655,-0.09277369027258828,-0.07170268616173417,-0.02520547520602122,1.0297193199492414,1.269679055759901,1.2888389730196836,1.2742181760270608,1.3122517938202274,1.1038622514189154,42,42,14
Astapor,307,oligarchy,13169.370383533813,0.11757473368930726,49.08920744772512,0.01195682791750005,0.44194761972672114,0.4571516718402969,0.02951676730066538,-0.07398067916510627,-0.08002244872041046,-0.07614697157405317,-0.099422178976237785,-0.02898851273581385,1.0601133055011824,1.1757473368930726,1.1857029223923496,1.1771903207979864,1.1817848611131436,1.071862926485074,40,11,7
Astapor,308,oligarchy,12739.134433036936,0.10990370324395624,46.7837687162177,0.01125377547325153,0.4097137292200256,0.4165082296584407,-0.03266943961381913,-0.06524386834353207,-0.07293599754339083,-0.05879924417240545,-0.08890581547748298,-0.0469642687542364,1.0254799978833051,1.0990370324395624,1.09922249695755,1.1079724196879932,1.0767173143169355,1.0215236679379265,26,1,1
Astapor,309,oligarchy,12422.606447060694,0.1,45.79802718683611,0.01015708989978344,0.3727304802749575,0.3868315519033624,-0.02484689895063638,-0.09011255264049396,-0.09026607191190124,-0.09745045794406906,-0.07125111976638436,-0.02107016079360619,1,1,1,1,1,1,45,15,6
Yunkai,300,oligarchy,22490.029160913567,0.24682096996601707,104.43536880638544,0.00413666103840646,0.594824199859069,0.5631074757998467,0.00919154105708002,-0.0688385155806318,-0.07323896326031536,-0.0918838177053258,-0.08842629895638675,-0.03703543956577778,1.1078547622225752,2.0568414163834756,2.074682631170255,1.9022334995669343,1.8935225521293573,1.3767850636641423,42,0,0
Yunkai,301,oligarchy,22461.18672796955,0.22663929540519495,101.78913408608358,0.00381345602117313,0.5599159434247736,0.5179471761976588,-0.00128245422616601,-0.08176645024772734,-0.05868667825311422,-0.07813185906037688,-0.08019836628530175,-0.02533849164843559,1.1064339892007846,1.8886607950432912,1.9529263991174417,1.7536084598788433,1.7416651369242075,1.3418994068267978,48,33,1
Yunkai,302,oligarchy,21401.55327344564,0.20991847635673225,98.4623908160335,0.00356135019939212,0.5206088472227973,0.49079771971723135,-0.04717620076611638,-0.0737772283423692,-0.07020178057719023,-0.06610953958332538,-0.05241742349043488,-0.03268269545584917,1.0542366371917935,1.7493206363061018,1.8158274885631969,1.637678211986829,1.6503715378635253,1.2980425171810928,44,1,12
Yunkai,303,oligarchy,21475.62507555374,0.19693333985719907,95.44147864952774,0.00327329531927224,0.4887155428563159,0.4468543342238782,0.00346104795113205,-0.06185799708962441,-0.06126154892798513,-0.0808836154807359,-0.08953461625427009,-0.03068087359517813,1.0578854007449543,1.641111165476659,1.704587084027802,1.5052168772073071,1.502606155543945,1.258217438790293,50,1,2
Yunkai,304,oligarchy,22069.44258122567,0.1804999255735717,91.19571814192506,0.0029678192471525,0.4571707565051608,0.4240804413645404,0.02765076702460646,-0.08344658296834678,-0.06454631290584803,-0.0933237127494067,-0.05096491432469338,-0.04448548542708159,1.0871367434996857,1.5041660464464308,1.594562272726877,1.3647444497332537,1.426025961562891,1.2022450252528871,48,11,10
Yunkai,305,oligarchy,21664.80229979417,0.16837770846674413,88.36024554479877,0.00276527277530544,0.4117942786693418,0.3969165453022992,-0.01833486640825868,-0.06715912523679435,-0.09925498774833978,-0.06824757674895227,-0.06405364033021033,-0.03109216808527708,1.0672042365401095,1.403147570556201,1.4362940138834055,1.2716039481573769,1.334683807519399,1.1648646208480362,30,18,3
Yunkai,306,oligarchy,20938.765106057708,0.15311025633620076,84.41988104395776,0.00258275158306539,0.37530864230961675,0.36648547797028747,-0.03351229259744287,-0.09067383247800172,-0.0886016106819734,-0.06600476953666658,-0.07666867932863533,-0.04459431361407041,1.0314397759039466,1.275918802801673,1.3090360508404593,1.1876720226173338,1.232355362675572,1.1129182826280035,33,18,0
Yunkai,307,oligarchy,20798.67112092701,0.14426571404459787,81.86235365439032,0.00242630833291442,0.34955624151902165,0.34707143809487917,-0.00669065173715353,-0.0577658381825313,-0.06861659415066243,-0.06057231797929853,-0.05297355841472745,-0.03029532093554735,1.0245387715755256,1.2022142837049823,1.2192144554113535,1.11573197520824,1.1670731138831751,1.0792020660807502,37,12,27
Yunkai,308,oligarchy,21126.358867837353,0.13228137533513476,79.81001011212348,0.00230934864818025,0.3167468990423788,0.32521697580018144,0.0157552251778543,-0.08307128820475192,-0.09385998182743788,-0.04820479044131934,-0.06296819586958737,-0.02507066375017166,1.0406806106251405,1.1023447944594564,1.1047790087826943,1.0619483491546475,1.0935846254540502,1.0521457539635493,34,4,1
Yunkai,309,oligarchy,20300.521266699376,0.12,75.85451902597178,0.00217463368158968,0.28670611635840887,0.29738619968724705,-0.03909038970246911,-0.09284281558170916,-0.09484159994870424,-0.05833461599517613,-0.08557602518890053,-0.04956134049594402,1,1,1,1,1,1,28,12,19
Meereen,300,military,21966.419869299934,0.5390934827083814,36.462038317488194,0.08649049262738423,0.8519186211113078,0.9333972759131068,-0.05955047376453877,-0.07731385635747574,-0.09046435456932522,-0.03162457458605058,-0.07541242015687749,-0.04997140373592265,1.378806553689097,1.858943043822005,1.695850045340378,1.9540946465629296,1.8187137512417595,1.3104615889560516,76,16,1
Meereen,301,military,20267.59175796321,0.5209352871170321,35.48943747209811,0.07831486941522325,0.8185686791221779,0.8906492840515619,-0.07733750522136688,-0.03368283270671964,-0.03914686351804994,-0.09452626483910716,-0.04579828221560456,-0.026674341048114,1.2721730946439116,1.7963285762656278,1.629462835068359,1.7693813784812402,1.7354197855929885,1.2755058896017846,65,10,0
Meereen,302,military,20540.4328710216,0.48474328150476503,34.57195467497659,0.07182995336882547,0.7810387072998757,0.8178274778131781,0.0134619404375553,-0.06947505094646476,-0.04584828711324371,-0.08280568038765342,-0.0817626057106536,-0.02585227781767025,1.2892990130702684,1.671528556912983,1.554754755165785,1.622866549570857,1.593527341921082,1.2425311569857245,58,19,5
Meereen,303,military,19323.14746572961,0.4406987680722684,33.48317877286724,0.06646019176801395,0.7462934940091354,0.75416391437472,-0.05926288958638907,-0.09086152426037006,-0.0444859044321347,-0.07475657923985274,-0.07784473518631421,-0.03149303857260384,1.2128914280148446,1.5196509243871326,1.4855900837120728,1.501546597762157,1.4694796279770843,1.203400075331111,61,28,29
Meereen,304,military,18379.609241596125,0.421483348246172,33.17408724850941,0.06169868782393312,0.7050148831526238,0.7124573002373848,-0.04882942728698254,-0.0436021636959631,-0.05531149767199531,-0.0716444508722052,-0.05530178962741047,-0.00923124791868031,1.1536666342235893,1.453390856021283,1.4034198712552932,1.3939691163064591,1.3882147747289302,1.1922911908903708,46,19,1
Meereen,305,military,17471.07375467776,0.4076547136330904,31.699238572630502,0.05679743679930697,0.6721984866978339,0.6761110722709499,-0.04943170852959156,-0.03280944471620023,-0.04654709742870182,-0.0794384969517123,-0.05101530709885992,-0.04445785244461149,1.096638921420334,1.405705909079622,1.338094749774597,1.2832343049099677,1.317394571676959,1.1392844850547563,56,0,1
Meereen,306,military,16532.45065811845,0.3828137145842295,31.266179891412342,0.05305015881433805,0.6499261514404814,0.6186664772155442,-0.05372440811246634,-0.06093637143913657,-0.0331335694710724,-0.06597618125285953,-0.08496325147058816,-0.01366148528223857,1.037722644453933,1.320047291669757,1.293758894424063,1.1985714058193402,1.2054644453975818,1.1237201668298982,58,5,0
Meereen,307,military,16749.691339415294,0.350586372057323,29.707121842215027,0.05050030672860906,0.5877336999829788,0.5865689864143279,0.0131402588635683,-0.08418544398783706,-0.09569156637205745,-0.04806492841336876,-0.0518817359325476,-0.04986404014215805,1.0513585886306442,1.2089185243355969,1.1699570793088432,1.140962157000323,1.1429228573653896,1.0676869393225397,45,2,22
Meereen,308,military,16760.2236754449,0.3179563613523512,28.72979233729921,0.04807408521463573,0.5349523796987566,0.5623389524357673,6.288077682256726e-4,-0.0930726728294976,-0.08980482195550576,-0.04804369856626726,-0.04130807209340855,-0.0328988284394145,1.052019691078366,1.0964012460425905,1.064889292105929,1.0861461150538814,1.0957109175761357,1.0325612898787635,38,25,10
Meereen,309,military,15931.4733531888,0.29,27.823813093625137,0.04426115837301584,0.5023549242765254,0.5132183529573101,-0.04944745000451803,-0.08792515184613876,-0.06093524705991149,-0.07931355998967775,-0.08735051922989079,-0.03153448632825166,1,1,1,1,1,1,43,16,24
The Wall,300,military,2902.6440008880027,0.2193073063865752,NA,0.01655967659253695,0.8587263913621851,1.0361104913053392,-0.07885744728147984,-0.08474987146654167,-0.0981819683648646,-0.09863903278834188,-0.05273333932110109,-0.04681877231248654,1.1987725651696228,1.993702785332502,1.9794592276188403,2.154723354551307,1.9703990734283536,1.33256991555662,65,7,0
The Wall,301,military,2825.4786055425416,0.20761277442602905,NA,0.01548948637613112,0.7892037203658469,0.972889722349024,-0.02658451925963163,-0.05332486251019873,-0.08096021235128865,-0.06462627518270164,-0.06101740064099431,-0.02654649838386103,1.166903772822953,1.887388858418446,1.8192017882101017,2.0154716100974808,1.850170443742332,1.2971948504469144,75,23,1
The Wall,302,military,2976.569389545881,0.1890002004491528,NA,0.01437485596153106,0.7243412820297264,0.8860747574191821,0.05347440384328364,-0.08965042747650295,-0.08218719281512313,-0.0719604503037408,-0.08923412688565441,-0.0304254731554538,1.229303256417139,1.7181836404468434,1.669686700072861,1.8704373654604605,1.6850720996053412,1.2577270833472487,63,14,13
The Wall,303,military,2767.4025710333876,0.171178974741591,NA,0.01304350088292444,0.6672070602249301,0.8357474541505836,-0.07027110446244479,-0.09429209950682708,-0.07887748941313476,-0.09261693349620329,-0.05679803295060992,-0.03506314538721927,1.1429187588694267,1.556172497650827,1.537986005064612,1.6972031923747954,1.5893633189678036,1.213627215766401,59,51,21
The Wall,304,military,2748.3734843060565,0.16012862602003294,NA,0.01187774088777844,0.6305228320458307,0.7753583826991418,-0.00687615416944027,-0.06455435743927956,-0.05498177457344718,-0.08937477795337327,-0.07225755956722424,-0.04186588673572987,1.1350598732802952,1.4557147820002994,1.4534248052370329,1.5455160339145415,1.4745198042735264,1.1628176362117255,54,10,1
The Wall,305,military,2612.061740549141,0.1501214174473586,NA,0.01079733964253951,0.5719317858338201,0.7040933461973774,-0.04959724161773921,-0.06249481320986524,-0.09292454330623152,-0.09096016283286736,-0.09191238283086568,-0.0353350991550833,1.078764034494612,1.3647401586123509,1.318365968980433,1.4049356438088678,1.3389931755314448,1.121729359736905,49,17,11
The Wall,306,military,2711.167703839381,0.1398484530948326,NA,0.01002021049343113,0.5273394256271389,0.6426909997687945,0.03794166184961795,-0.06843103753752075,-0.07796796980197541,-0.07197413203958422,-0.08720767886843533,-0.0242198963263072,1.119694134706936,1.2713495735893872,1.2155756509230145,1.30381662027425,1.222222688672672,1.0945611909379018,53,14,14
The Wall,307,military,2496.771316467721,0.1293131480538807,NA,0.00927820170007067,0.49515229089014223,0.6106814006348084,-0.07907898396253586,-0.075333725956967093,-0.06103684491012245,-0.07405121817020699,-0.04980558175779879,-0.0337855544060003,1.0311498601855007,1.1755740732170972,1.1413807484411054,1.2072674112723798,1.1613491766257489,1.0575808342707729,39,2,20
The Wall,308,military,2364.0960044430344,0.11825133245666,NA,0.00837503530732405,0.4670938337426185,0.5654521785152501,-0.05313875209540129,-0.0855428528629709,-0.05666631794651039,-0.09734282805467956,-0.07406353308376856,-0.03229740046733059,0.9763558433918956,1.0750121132423636,1.0767029040519158,1.0897485872408743,1.07533555346092,1.0234237225397562,38,11,12
The Wall,309,military,2421.3467051419275,0.11,NA,0.00768529127303458,0.4338186810723939,0.5258378900384788,0.02421674102544783,-0.06977792372601108,-0.0712386896731332,-0.08235714943031781,-0.07005771660618484,-0.02288760952465236,1,1,1,1,1,1,35,24,16
Beyond the Wall,300,tribal,2673.400344422777,0.2142128085732027,5.5035328074785825,0.00943779560649269,0.19176961072829724,1.0123814812779777,0.05831149179488421,-0.07647212552651764,-0.04322765463963151,-0.08726936785760336,-0.05005410798010416,-0.04651493043149821,1.0336008195337565,1.9473891688472975,1.076865803295495,2.2033733217120552,2.0950053979086825,1.361601600028566,28,17,0
Beyond the Wall,301,tribal,2726.847682700538,0.2019339061093392,5.336940795634107,0.00865712834303789,0.1935743967833161,0.9240543973575748,0.01999226879328489,-0.05732104697963223,0.00941122030839324,-0.08271711912448518,-0.08724683881900273,-0.0302700134026818,1.054264844942835,1.8357627828121743,1.0870004246128837,2.0211166281842865,1.9122227996324028,1.3203859013465884,23,6,6
Beyond the Wall,302,tribal,2478.2558912782406,0.1883882157940372,5.070140028386048,0.0079475001407678,0.19047714878189437,0.8542532105323705,-0.09116453148424626,-0.06707982119638473,-0.01600029783323407,-0.08197039181482979,-0.07553796294331551,-0.04999132976448164,0.9581532842933096,1.7126201435821562,1.0696080940742256,1.855444906268553,1.7677773846544074,1.2543780543359988,22,22,18
Beyond the Wall,303,tribal,2619.8264283495446,0.1721369405949267,4.8616206177825685,0.00719627402827447,0.18977225508653775,0.7856517622368203,0.0571250683069229,-0.08626481826696546,-0.00370067328214645,-0.09452357334853152,-0.08030575413675979,-0.04112695299065672,1.0128878561070676,1.564881278135697,1.0656498239781176,1.6800616235767185,1.6258146886338265,1.2027893070628108,22,1,0
Beyond the Wall,304,tribal,2593.6543174892004,0.15705099749202336,4.750667302037528,0.00680789118850417,0.18418633671280352,0.740994965361462,-0.00999001711606979,-0.08763919615838678,-0.02943485269322991,-0.05396999033726752,-0.05684044639347122,-0.02282229002797976,1.0027690890878986,1.427736340836576,1.0342825783867555,1.5893887139862688,1.5334026559788172,1.1753389006544706,36,4,6
Beyond the Wall,305,tribal,2471.731203775343,0.14247343628295317,4.643728964328121,0.00615192908116269,0.1857222343239426,0.686185909842153,-0.04700823578983545,-0.09282055791979656,0.00833882490172981,-0.09635320089268498,-0.0739668392923195,-0.02251017192122526,0.9556306833052962,1.295213057117756,1.0429072797068322,1.4362460239309838,1.4199817081536164,1.1488818199350346,25,1,5
Beyond the Wall,306,tribal,2474.335795026995,0.1348451215738423,4.487888800562692,0.00553802574818295,0.1867492531083888,0.6403099548160617,0.00105375181883572,-0.05354201392293908,0.00552986446768045,-0.09979037873819473,-0.06685645153606311,-0.03355927207693458,0.9566376808759646,1.2258647415803845,1.0486744156159682,1.2929224892416844,1.325046769900348,1.110326182355591,27,0,3
Beyond the Wall,307,tribal,2345.6570758180765,0.12686221411984588,4.264630368094683,0.00500022639284926,0.19017443885222457,0.5764306199755053,-0.05200535815209151,-0.05920056551415473,0.01834109473973512,-0.0971103024412878,-0.09976314495829866,-0.04974687261413783,0.906887395660224,1.1532928556349626,1.0679082524239172,1.1673663952782818,1.192855936918254,1.0550909272018054,28,3,39
Beyond the Wall,308,tribal,2452.4283728972755,0.11848776258560235,4.138878464852806,0.00465488943428709,0.185741141801764,0.531819458977746,0.04551871549338102,-0.06601218173862436,-0.02331173988059163,-0.0690642645813059,-0.07739207365433685,-0.02948717529722489,0.9481677450078148,1.0771614780509304,1.0430134530270736,1.0867430936914573,1.1005383423892636,1.0239792760768942,25,0,8
